SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP,ELEVATION_M
CZ-Zlu,Zlutice,20070705,0.3,19.6,505.4
CZ-Zlu,Zlutice,20070706,0.3,19.7,505.39
CZ-Zlu,Zlutice,20070707,0.3,19.1,505.38
CZ-Zlu,Zlutice,20070708,0.3,19.6,505.37
CZ-Zlu,Zlutice,20070709,0.3,20,505.36
CZ-Zlu,Zlutice,20070710,0.3,20,505.34
CZ-Zlu,Zlutice,20070711,0.3,20,505.34
CZ-Zlu,Zlutice,20070712,0.3,20,505.33
CZ-Zlu,Zlutice,20070713,0.3,20,505.31
CZ-Zlu,Zlutice,20070714,0.3,18.6,505.29
CZ-Zlu,Zlutice,20070715,0.3,21.1,505.27
CZ-Zlu,Zlutice,20070716,0.3,21,505.25
CZ-Zlu,Zlutice,20070717,0.3,23,505.22
CZ-Zlu,Zlutice,20070718,0.3,23,505.2
CZ-Zlu,Zlutice,20070719,0.3,23,505.18
CZ-Zlu,Zlutice,20070720,0.3,23,505.17
CZ-Zlu,Zlutice,20070721,0.3,24.9,505.17
CZ-Zlu,Zlutice,20070722,0.3,24.9,505.17
CZ-Zlu,Zlutice,20070723,0.3,21,505.17
CZ-Zlu,Zlutice,20070724,0.3,21,505.17
CZ-Zlu,Zlutice,20070725,0,20.7,505.47
CZ-Zlu,Zlutice,20070725,0.3,20.7,505.17
CZ-Zlu,Zlutice,20070725,1,20.7,504.47
CZ-Zlu,Zlutice,20070725,2,20.7,503.47
CZ-Zlu,Zlutice,20070725,3,20.6,502.47
CZ-Zlu,Zlutice,20070725,4,20.6,501.47
CZ-Zlu,Zlutice,20070725,5,20.5,500.47
CZ-Zlu,Zlutice,20070725,6,18.7,499.47
CZ-Zlu,Zlutice,20070725,7,17,498.47
CZ-Zlu,Zlutice,20070725,8,16.4,497.47
CZ-Zlu,Zlutice,20070725,9,16.2,496.47
CZ-Zlu,Zlutice,20070725,10,14.6,495.47
CZ-Zlu,Zlutice,20070725,11,12.6,494.47
CZ-Zlu,Zlutice,20070725,12,11.9,493.47
CZ-Zlu,Zlutice,20070725,13,11.4,492.47
CZ-Zlu,Zlutice,20070725,14,11.1,491.47
CZ-Zlu,Zlutice,20070725,15,10.9,490.47
CZ-Zlu,Zlutice,20070725,16,10.8,489.47
CZ-Zlu,Zlutice,20070725,17,10.5,488.47
CZ-Zlu,Zlutice,20070725,18.4,10.3,487.07
CZ-Zlu,Zlutice,20070726,0.3,21,505.16
CZ-Zlu,Zlutice,20070727,0.3,21,505.15
CZ-Zlu,Zlutice,20070728,0.3,22.1,505.14
CZ-Zlu,Zlutice,20070729,0.3,22.2,505.12
CZ-Zlu,Zlutice,20070730,0.3,20,505.11
CZ-Zlu,Zlutice,20070731,0.3,20,505.1
CZ-Zlu,Zlutice,20070801,0.3,19,505.08
CZ-Zlu,Zlutice,20070802,0.3,19,505.06
CZ-Zlu,Zlutice,20070803,0.3,19,505.04
CZ-Zlu,Zlutice,20070804,0.3,20.6,505.02
CZ-Zlu,Zlutice,20070805,0.3,20.3,504.99
CZ-Zlu,Zlutice,20070806,0.3,19,504.97
CZ-Zlu,Zlutice,20070807,0.3,20,504.94
CZ-Zlu,Zlutice,20070808,0.3,20,504.92
CZ-Zlu,Zlutice,20070809,0.3,20,505
CZ-Zlu,Zlutice,20070810,0.3,20,505.12
CZ-Zlu,Zlutice,20070811,0.3,20.8,505.2
CZ-Zlu,Zlutice,20070812,0.3,20.4,505.27
CZ-Zlu,Zlutice,20070813,0.3,21,505.35
CZ-Zlu,Zlutice,20070814,0.3,21,505.38
CZ-Zlu,Zlutice,20070815,0,20.6,505.67
CZ-Zlu,Zlutice,20070815,0.3,20.6,505.37
CZ-Zlu,Zlutice,20070815,2,20.3,503.67
CZ-Zlu,Zlutice,20070815,3,19.6,502.67
CZ-Zlu,Zlutice,20070815,4,18.9,501.67
CZ-Zlu,Zlutice,20070815,5,18.6,500.67
CZ-Zlu,Zlutice,20070815,6,18.3,499.67
CZ-Zlu,Zlutice,20070815,7,17.9,498.67
CZ-Zlu,Zlutice,20070815,8,17.4,497.67
CZ-Zlu,Zlutice,20070815,9,16.9,496.67
CZ-Zlu,Zlutice,20070815,10,16.3,495.67
CZ-Zlu,Zlutice,20070815,11,14.7,494.67
CZ-Zlu,Zlutice,20070815,12,13.7,493.67
CZ-Zlu,Zlutice,20070815,13,13.1,492.67
CZ-Zlu,Zlutice,20070815,14,12.5,491.67
CZ-Zlu,Zlutice,20070815,15,11.8,490.67
CZ-Zlu,Zlutice,20070815,16,11.5,489.67
CZ-Zlu,Zlutice,20070815,17,11.3,488.67
CZ-Zlu,Zlutice,20070815,18.6,11,487.07
CZ-Zlu,Zlutice,20070816,0.3,21,505.34
CZ-Zlu,Zlutice,20070817,0.3,21,505.33
CZ-Zlu,Zlutice,20070818,0.3,19.1,505.3
CZ-Zlu,Zlutice,20070819,0.3,19.6,505.27
CZ-Zlu,Zlutice,20070820,0.3,21,505.24
CZ-Zlu,Zlutice,20070821,0.3,21,505.22
CZ-Zlu,Zlutice,20070822,0.3,21,505.24
CZ-Zlu,Zlutice,20070823,0.3,21,505.26
CZ-Zlu,Zlutice,20070824,0.3,21,505.28
CZ-Zlu,Zlutice,20070825,0.3,21.1,505.26
CZ-Zlu,Zlutice,20070826,0.3,21.2,505.24
CZ-Zlu,Zlutice,20070827,0.3,22,505.22
CZ-Zlu,Zlutice,20070828,0.3,22,505.19
CZ-Zlu,Zlutice,20070829,0.3,21,505.15
CZ-Zlu,Zlutice,20070830,0.3,21,505.12
CZ-Zlu,Zlutice,20070831,0.3,20,505.08
CZ-Zlu,Zlutice,20070901,0.3,19,505.03
CZ-Zlu,Zlutice,20070902,0.3,18.9,504.99
CZ-Zlu,Zlutice,20070903,0.3,19,504.95
CZ-Zlu,Zlutice,20070904,0.3,19,504.92
CZ-Zlu,Zlutice,20070905,0.3,18,504.88
CZ-Zlu,Zlutice,20070906,0.3,18,504.85
CZ-Zlu,Zlutice,20070907,0.3,18,504.79
CZ-Zlu,Zlutice,20070908,0.3,16.3,504.75
CZ-Zlu,Zlutice,20070909,0.3,16.1,504.71
CZ-Zlu,Zlutice,20070910,0.3,17,504.67
CZ-Zlu,Zlutice,20070911,0.3,17,504.66
CZ-Zlu,Zlutice,20070912,0.3,17,504.67
CZ-Zlu,Zlutice,20070913,0.3,17,504.67
CZ-Zlu,Zlutice,20070914,0.3,16,504.65
CZ-Zlu,Zlutice,20070915,0.3,14.5,504.62
CZ-Zlu,Zlutice,20070916,0.3,13.2,504.44
CZ-Zlu,Zlutice,20070917,0.3,16,504.39
CZ-Zlu,Zlutice,20070918,0.3,16,504.37
CZ-Zlu,Zlutice,20070919,0.3,16,504.36
CZ-Zlu,Zlutice,20070920,0.3,15,504.34
CZ-Zlu,Zlutice,20070921,0.3,15,504.31
CZ-Zlu,Zlutice,20070922,0.3,13.3,504.29
CZ-Zlu,Zlutice,20070923,0.3,13.8,504.28
CZ-Zlu,Zlutice,20070924,0,16.3,504.56
CZ-Zlu,Zlutice,20070924,0.3,16.3,504.26
CZ-Zlu,Zlutice,20070924,4,16.3,500.56
CZ-Zlu,Zlutice,20070924,8,16,496.56
CZ-Zlu,Zlutice,20070924,12,15.9,492.56
CZ-Zlu,Zlutice,20070924,16,15.6,488.56
CZ-Zlu,Zlutice,20070924,17.5,15,487.06
CZ-Zlu,Zlutice,20070925,0.3,15,504.25
CZ-Zlu,Zlutice,20070926,0.3,15,504.25
CZ-Zlu,Zlutice,20070927,0.3,15,504.24
CZ-Zlu,Zlutice,20070928,0.3,13.7,504.44
CZ-Zlu,Zlutice,20070929,0.3,12.7,504.64
CZ-Zlu,Zlutice,20070930,0.3,12.9,504.84
CZ-Zlu,Zlutice,20071001,0.3,15,505.04
CZ-Zlu,Zlutice,20071002,0.3,15,505.09
CZ-Zlu,Zlutice,20071003,0.3,15,505.13
CZ-Zlu,Zlutice,20071004,0.3,15,505.15
CZ-Zlu,Zlutice,20071005,0.3,15,505.16
CZ-Zlu,Zlutice,20071006,0.3,13.7,505.16
CZ-Zlu,Zlutice,20071007,0.3,13.6,505.15
CZ-Zlu,Zlutice,20071008,0.3,14,505.15
CZ-Zlu,Zlutice,20071009,0.3,14,505.14
CZ-Zlu,Zlutice,20071010,0.3,14,505.14
CZ-Zlu,Zlutice,20071011,0.3,14,505.15
CZ-Zlu,Zlutice,20071012,0.3,13,505.14
CZ-Zlu,Zlutice,20071013,0.3,11.9,505.13
CZ-Zlu,Zlutice,20071014,0.3,11.7,505.12
CZ-Zlu,Zlutice,20071015,0.3,12,505.11
CZ-Zlu,Zlutice,20071016,0.3,12,505.07
CZ-Zlu,Zlutice,20071017,0.3,12,505.02
CZ-Zlu,Zlutice,20071018,0.3,12,504.98
CZ-Zlu,Zlutice,20071019,0.3,11,504.94
CZ-Zlu,Zlutice,20071020,0.3,10.8,504.92
CZ-Zlu,Zlutice,20071021,0.3,10.8,504.91
CZ-Zlu,Zlutice,20071022,0.3,11,504.89
CZ-Zlu,Zlutice,20071023,0.3,11,504.87
CZ-Zlu,Zlutice,20071024,0.3,11,504.86
CZ-Zlu,Zlutice,20071025,0.3,10.5,504.84
CZ-Zlu,Zlutice,20071026,0.3,10.5,504.82
CZ-Zlu,Zlutice,20071027,0.3,10.5,504.83
CZ-Zlu,Zlutice,20071028,0.3,10.5,504.84
CZ-Zlu,Zlutice,20071029,0.3,10,504.85
CZ-Zlu,Zlutice,20071030,0.3,10,504.85
CZ-Zlu,Zlutice,20071031,0.3,10,504.84
CZ-Zlu,Zlutice,20071101,0.3,10,504.83
CZ-Zlu,Zlutice,20071102,0.3,10,504.82
CZ-Zlu,Zlutice,20071103,0.3,10,504.81
CZ-Zlu,Zlutice,20071104,0.3,10,504.8
CZ-Zlu,Zlutice,20071105,0.3,9,504.79
CZ-Zlu,Zlutice,20071106,0.3,9,504.78
CZ-Zlu,Zlutice,20071107,0.3,9,504.78
CZ-Zlu,Zlutice,20071108,0.3,9,504.85
CZ-Zlu,Zlutice,20071109,0.3,9,504.93
CZ-Zlu,Zlutice,20071110,0.3,8,505.16
CZ-Zlu,Zlutice,20071111,0.3,8,505.38
CZ-Zlu,Zlutice,20071112,0.3,7,505.61
CZ-Zlu,Zlutice,20071113,0.3,7,505.92
CZ-Zlu,Zlutice,20071114,0.3,7,506.09
CZ-Zlu,Zlutice,20071115,0.3,7,506.2
CZ-Zlu,Zlutice,20071116,0.3,6,506.29
CZ-Zlu,Zlutice,20071117,0.3,6,506.33
CZ-Zlu,Zlutice,20071118,0.3,6,506.38
CZ-Zlu,Zlutice,20071119,0.3,5,506.42
CZ-Zlu,Zlutice,20071120,0.3,5,506.46
CZ-Zlu,Zlutice,20071121,0.3,5,506.5
CZ-Zlu,Zlutice,20071122,0.3,5,506.44
CZ-Zlu,Zlutice,20071123,0.3,5,506.39
CZ-Zlu,Zlutice,20071124,0.3,5,506.38
CZ-Zlu,Zlutice,20071125,0.3,5,506.36
CZ-Zlu,Zlutice,20071126,0.3,5,506.35
CZ-Zlu,Zlutice,20071127,0.3,5,506.41
CZ-Zlu,Zlutice,20071128,0.3,5,506.3
CZ-Zlu,Zlutice,20071129,0.3,4,506.16
CZ-Zlu,Zlutice,20071130,0.3,4,506.02
CZ-Zlu,Zlutice,20071201,0.3,4,506.05
CZ-Zlu,Zlutice,20071202,0.3,4,506.22
CZ-Zlu,Zlutice,20071203,0.3,3,506.38
CZ-Zlu,Zlutice,20071204,0.3,3,506.64
CZ-Zlu,Zlutice,20071205,0.3,3,506.63
CZ-Zlu,Zlutice,20071206,0.3,4,506.54
CZ-Zlu,Zlutice,20071207,0.3,4,506.46
CZ-Zlu,Zlutice,20071208,0.3,4,506.44
CZ-Zlu,Zlutice,20071209,0.3,4,506.47
CZ-Zlu,Zlutice,20071210,0.3,3,506.5
CZ-Zlu,Zlutice,20071211,0.3,3,506.48
CZ-Zlu,Zlutice,20071212,0.3,3,506.44
CZ-Zlu,Zlutice,20071213,0.3,3,506.39
CZ-Zlu,Zlutice,20071214,0.3,3,506.34
CZ-Zlu,Zlutice,20071215,0.3,3,506.36
CZ-Zlu,Zlutice,20071216,0.3,3,506.37
CZ-Zlu,Zlutice,20071217,0.3,3,506.39
CZ-Zlu,Zlutice,20071218,0.3,3,506.42
CZ-Zlu,Zlutice,20071219,0.3,2,506.39
CZ-Zlu,Zlutice,20071220,0.3,1,506.34
CZ-Zlu,Zlutice,20071221,0.3,0,506.29
CZ-Zlu,Zlutice,20071222,0.3,0,506.23
CZ-Zlu,Zlutice,20071223,0.3,0,506.18
CZ-Zlu,Zlutice,20071224,0.3,0,506.12
CZ-Zlu,Zlutice,20071225,0.3,0,506.06
CZ-Zlu,Zlutice,20071226,0.3,0,506.01
CZ-Zlu,Zlutice,20071227,0.3,0,505.95
CZ-Zlu,Zlutice,20071228,0.3,0,505.9
CZ-Zlu,Zlutice,20071229,0.3,0,505.84
CZ-Zlu,Zlutice,20071230,0.3,0,505.78
CZ-Zlu,Zlutice,20071231,0.3,0,505.72
CZ-Zlu,Zlutice,20080101,0.3,0,505.66
CZ-Zlu,Zlutice,20080102,0.3,0,505.6
CZ-Zlu,Zlutice,20080103,0.3,0,505.53
CZ-Zlu,Zlutice,20080104,0.3,0,505.46
CZ-Zlu,Zlutice,20080105,0.3,0,505.38
CZ-Zlu,Zlutice,20080106,0.3,0,505.3
CZ-Zlu,Zlutice,20080107,0.3,0,505.22
CZ-Zlu,Zlutice,20080108,0.3,0,505.15
CZ-Zlu,Zlutice,20080109,0.3,0,505.09
CZ-Zlu,Zlutice,20080110,0.3,0,505.05
CZ-Zlu,Zlutice,20080111,0.3,0,505.02
CZ-Zlu,Zlutice,20080112,0.3,0,505
CZ-Zlu,Zlutice,20080113,0.3,0,504.98
CZ-Zlu,Zlutice,20080114,0.3,0,504.96
CZ-Zlu,Zlutice,20080115,0.3,0,504.93
CZ-Zlu,Zlutice,20080116,0.3,0,504.9
CZ-Zlu,Zlutice,20080117,0.3,0,504.87
CZ-Zlu,Zlutice,20080118,0.3,0,504.84
CZ-Zlu,Zlutice,20080119,0.3,0,504.95
CZ-Zlu,Zlutice,20080120,0.3,0,505.05
CZ-Zlu,Zlutice,20080121,0.3,0,505.16
CZ-Zlu,Zlutice,20080122,0.3,0,505.29
CZ-Zlu,Zlutice,20080123,0.3,0,505.34
CZ-Zlu,Zlutice,20080124,0.3,0,505.35
CZ-Zlu,Zlutice,20080125,0.3,0,505.35
CZ-Zlu,Zlutice,20080126,0.3,0,505.36
CZ-Zlu,Zlutice,20080127,0.3,0,505.37
CZ-Zlu,Zlutice,20080128,0.3,0,505.38
CZ-Zlu,Zlutice,20080129,0.3,0,505.43
CZ-Zlu,Zlutice,20080130,0.3,0,505.46
CZ-Zlu,Zlutice,20080131,0.3,0,505.47
CZ-Zlu,Zlutice,20080201,0.3,0,505.46
CZ-Zlu,Zlutice,20080202,0.3,0,505.46
CZ-Zlu,Zlutice,20080203,0.3,1,505.45
CZ-Zlu,Zlutice,20080204,0.3,1,505.45
CZ-Zlu,Zlutice,20080205,0.3,1,505.42
CZ-Zlu,Zlutice,20080206,0.3,1,505.39
CZ-Zlu,Zlutice,20080207,0.3,1,505.46
CZ-Zlu,Zlutice,20080208,0.3,1,505.53
CZ-Zlu,Zlutice,20080209,0.3,1,505.53
CZ-Zlu,Zlutice,20080210,0.3,1,505.54
CZ-Zlu,Zlutice,20080211,0.3,1,505.54
CZ-Zlu,Zlutice,20080212,0.3,1,505.52
CZ-Zlu,Zlutice,20080213,0.3,1,505.5
CZ-Zlu,Zlutice,20080214,0.3,1,505.47
CZ-Zlu,Zlutice,20080215,0.3,1,505.43
CZ-Zlu,Zlutice,20080216,0.3,1,505.37
CZ-Zlu,Zlutice,20080217,0.3,1,505.32
CZ-Zlu,Zlutice,20080218,0.3,1,505.26
CZ-Zlu,Zlutice,20080219,0.3,1,505.2
CZ-Zlu,Zlutice,20080220,0.3,1,505.14
CZ-Zlu,Zlutice,20080221,0.3,1,505.15
CZ-Zlu,Zlutice,20080222,0.3,1,505.16
CZ-Zlu,Zlutice,20080223,0.3,1,505.18
CZ-Zlu,Zlutice,20080224,0.3,2,505.2
CZ-Zlu,Zlutice,20080225,0.3,2,505.2
CZ-Zlu,Zlutice,20080226,0.3,2,505.21
CZ-Zlu,Zlutice,20080227,0.3,2,505.23
CZ-Zlu,Zlutice,20080228,0.3,2,505.25
CZ-Zlu,Zlutice,20080229,0.3,2,505.21
CZ-Zlu,Zlutice,20080301,0.3,2,505.19
CZ-Zlu,Zlutice,20080302,0.3,3,505.34
CZ-Zlu,Zlutice,20080303,0.3,4,505.49
CZ-Zlu,Zlutice,20080304,0.3,4,505.73
CZ-Zlu,Zlutice,20080305,0.3,3,505.89
CZ-Zlu,Zlutice,20080306,0.3,3,505.96
CZ-Zlu,Zlutice,20080307,0.3,3,506.01
CZ-Zlu,Zlutice,20080308,0.3,3,506.03
CZ-Zlu,Zlutice,20080309,0.3,3,506.05
CZ-Zlu,Zlutice,20080310,0.3,3,506.07
CZ-Zlu,Zlutice,20080311,0.3,4,506.1
CZ-Zlu,Zlutice,20080312,0.3,4,506.11
CZ-Zlu,Zlutice,20080313,0.3,5,506.15
CZ-Zlu,Zlutice,20080314,0.3,5,506.2
CZ-Zlu,Zlutice,20080315,0.3,5,506.26
CZ-Zlu,Zlutice,20080316,0.3,5,506.32
CZ-Zlu,Zlutice,20080317,0.3,5,506.38
CZ-Zlu,Zlutice,20080318,0.3,5,506.46
CZ-Zlu,Zlutice,20080319,0.3,4,506.52
CZ-Zlu,Zlutice,20080320,0.3,5,506.57
CZ-Zlu,Zlutice,20080321,0.3,5,506.6
CZ-Zlu,Zlutice,20080322,0.3,4,506.66
CZ-Zlu,Zlutice,20080323,0.3,4,506.64
CZ-Zlu,Zlutice,20080324,0.3,4,506.57
CZ-Zlu,Zlutice,20080325,0.3,3,506.48
CZ-Zlu,Zlutice,20080326,0.3,3,506.47
CZ-Zlu,Zlutice,20080327,0.3,4,506.53
CZ-Zlu,Zlutice,20080328,0.3,4,506.58
CZ-Zlu,Zlutice,20080329,0.3,4,506.67
CZ-Zlu,Zlutice,20080330,0.3,4,506.78
CZ-Zlu,Zlutice,20080331,0.3,4,506.74
CZ-Zlu,Zlutice,20080401,0.3,5,506.64
CZ-Zlu,Zlutice,20080402,0.3,5.5,506.5
CZ-Zlu,Zlutice,20080403,0.3,6,506.48
CZ-Zlu,Zlutice,20080404,0.3,6,506.48
CZ-Zlu,Zlutice,20080405,0.3,6,506.46
CZ-Zlu,Zlutice,20080406,0.3,6,506.43
CZ-Zlu,Zlutice,20080407,0.3,6,506.4
CZ-Zlu,Zlutice,20080408,0.3,6,506.42
CZ-Zlu,Zlutice,20080409,0.3,6,506.4
CZ-Zlu,Zlutice,20080410,0.3,6,506.44
CZ-Zlu,Zlutice,20080411,0.3,6.5,506.49
CZ-Zlu,Zlutice,20080412,0.3,7,506.64
CZ-Zlu,Zlutice,20080413,0.3,7,506.58
CZ-Zlu,Zlutice,20080414,0.3,8,506.45
CZ-Zlu,Zlutice,20080415,0.3,8,506.44
CZ-Zlu,Zlutice,20080416,0.3,8,506.48
CZ-Zlu,Zlutice,20080417,0.3,8,506.5
CZ-Zlu,Zlutice,20080418,0.3,8,506.51
CZ-Zlu,Zlutice,20080419,0.3,8,506.52
CZ-Zlu,Zlutice,20080420,0.3,8.5,506.65
CZ-Zlu,Zlutice,20080421,0.3,8,506.66
CZ-Zlu,Zlutice,20080422,0,7.2,506.9
CZ-Zlu,Zlutice,20080422,0.3,7.2,506.6
CZ-Zlu,Zlutice,20080422,1,7.1,505.9
CZ-Zlu,Zlutice,20080422,2,7.1,504.9
CZ-Zlu,Zlutice,20080422,3,7.1,503.9
CZ-Zlu,Zlutice,20080422,4,7.1,502.9
CZ-Zlu,Zlutice,20080422,5,7.1,501.9
CZ-Zlu,Zlutice,20080422,6,7.1,500.9
CZ-Zlu,Zlutice,20080422,7,7.1,499.9
CZ-Zlu,Zlutice,20080422,8,7.2,498.9
CZ-Zlu,Zlutice,20080422,9,7.1,497.9
CZ-Zlu,Zlutice,20080422,10,7.1,496.9
CZ-Zlu,Zlutice,20080422,11,6.4,495.9
CZ-Zlu,Zlutice,20080422,12,6.4,494.9
CZ-Zlu,Zlutice,20080422,13,6.3,493.9
CZ-Zlu,Zlutice,20080422,14,6.1,492.9
CZ-Zlu,Zlutice,20080422,15,6.2,491.9
CZ-Zlu,Zlutice,20080423,0.3,8,506.54
CZ-Zlu,Zlutice,20080424,0.3,9,506.51
CZ-Zlu,Zlutice,20080425,0.3,9,506.46
CZ-Zlu,Zlutice,20080426,0.3,11.3,506.49
CZ-Zlu,Zlutice,20080427,0.3,11.3,506.51
CZ-Zlu,Zlutice,20080428,0.3,11,506.51
CZ-Zlu,Zlutice,20080429,0.3,11,506.51
CZ-Zlu,Zlutice,20080430,0.3,11,506.55
CZ-Zlu,Zlutice,20080501,0.3,12.3,506.61
CZ-Zlu,Zlutice,20080502,0.3,11,506.77
CZ-Zlu,Zlutice,20080503,0.3,12.2,506.78
CZ-Zlu,Zlutice,20080504,0.3,12.4,506.74
CZ-Zlu,Zlutice,20080505,0.3,13,506.66
CZ-Zlu,Zlutice,20080506,0.3,13,506.66
CZ-Zlu,Zlutice,20080507,0.3,13,506.68
CZ-Zlu,Zlutice,20080508,0.3,13.6,506.69
CZ-Zlu,Zlutice,20080509,0.3,14,506.68
CZ-Zlu,Zlutice,20080510,0.3,14.3,506.66
CZ-Zlu,Zlutice,20080511,0.3,14.7,506.63
CZ-Zlu,Zlutice,20080512,0.3,14,506.58
CZ-Zlu,Zlutice,20080513,0.3,14,506.55
CZ-Zlu,Zlutice,20080514,0.3,15,506.51
CZ-Zlu,Zlutice,20080515,0.3,15,506.49
CZ-Zlu,Zlutice,20080516,0.3,15,506.46
CZ-Zlu,Zlutice,20080517,0.3,17.4,506.42
CZ-Zlu,Zlutice,20080518,0.3,17.2,506.36
CZ-Zlu,Zlutice,20080519,0.3,16,506.37
CZ-Zlu,Zlutice,20080520,0.3,16,506.34
CZ-Zlu,Zlutice,20080521,0.3,16,506.29
CZ-Zlu,Zlutice,20080522,0,13.6,506.53
CZ-Zlu,Zlutice,20080522,0.3,16,506.23
CZ-Zlu,Zlutice,20080522,1,13.6,505.53
CZ-Zlu,Zlutice,20080522,2,13.6,504.53
CZ-Zlu,Zlutice,20080522,3,13.6,503.53
CZ-Zlu,Zlutice,20080522,4,13.6,502.53
CZ-Zlu,Zlutice,20080522,5,13.6,501.53
CZ-Zlu,Zlutice,20080522,6,12.2,500.53
CZ-Zlu,Zlutice,20080522,7,10.7,499.53
CZ-Zlu,Zlutice,20080522,8,9.9,498.53
CZ-Zlu,Zlutice,20080522,9,9.4,497.53
CZ-Zlu,Zlutice,20080522,10,8.9,496.53
CZ-Zlu,Zlutice,20080522,11,8.7,495.53
CZ-Zlu,Zlutice,20080522,12,8.6,494.53
CZ-Zlu,Zlutice,20080522,13,8.5,493.53
CZ-Zlu,Zlutice,20080522,14,8.4,492.53
CZ-Zlu,Zlutice,20080522,15,8.3,491.53
CZ-Zlu,Zlutice,20080522,16,8.2,490.53
CZ-Zlu,Zlutice,20080522,17,8,489.53
CZ-Zlu,Zlutice,20080522,18,7.8,488.53
CZ-Zlu,Zlutice,20080522,19.4,7.3,487.13
CZ-Zlu,Zlutice,20080523,0.3,16,506.19
CZ-Zlu,Zlutice,20080524,0.3,15,506.17
CZ-Zlu,Zlutice,20080525,0.3,15.6,506.14
CZ-Zlu,Zlutice,20080526,0.3,16,506.11
CZ-Zlu,Zlutice,20080527,0.3,16,506.08
CZ-Zlu,Zlutice,20080528,0.3,16,506.06
CZ-Zlu,Zlutice,20080529,0.3,17,506.05
CZ-Zlu,Zlutice,20080530,0.3,17,506.02
CZ-Zlu,Zlutice,20080531,0.3,20.6,506
CZ-Zlu,Zlutice,20080601,0.3,21.1,505.97
CZ-Zlu,Zlutice,20080602,0.3,20,505.94
CZ-Zlu,Zlutice,20080603,0.3,21,505.9
CZ-Zlu,Zlutice,20080604,0.3,22,505.91
CZ-Zlu,Zlutice,20080605,0.3,22,505.97
CZ-Zlu,Zlutice,20080606,0.3,22,506.01
CZ-Zlu,Zlutice,20080607,0.3,19.6,506.02
CZ-Zlu,Zlutice,20080608,0.3,20.6,506.02
CZ-Zlu,Zlutice,20080609,0.3,21,506.02
CZ-Zlu,Zlutice,20080610,0.3,21,506.01
CZ-Zlu,Zlutice,20080611,0.3,22,505.99
CZ-Zlu,Zlutice,20080612,0.3,22,505.97
CZ-Zlu,Zlutice,20080613,0.3,22,505.96
CZ-Zlu,Zlutice,20080614,0.3,18.8,505.95
CZ-Zlu,Zlutice,20080615,0.3,18.5,505.94
CZ-Zlu,Zlutice,20080616,0.3,20,505.92
CZ-Zlu,Zlutice,20080617,0.3,20,505.92
CZ-Zlu,Zlutice,20080618,0.3,20,505.91
CZ-Zlu,Zlutice,20080619,0.3,20,505.89
CZ-Zlu,Zlutice,20080620,0.3,21,505.87
CZ-Zlu,Zlutice,20080621,0.3,19.2,505.85
CZ-Zlu,Zlutice,20080622,0.3,20.9,505.83
CZ-Zlu,Zlutice,20080623,0.3,22,505.8
CZ-Zlu,Zlutice,20080624,0,22.1,506.08
CZ-Zlu,Zlutice,20080624,0.3,22,505.78
CZ-Zlu,Zlutice,20080624,1,21.7,505.08
CZ-Zlu,Zlutice,20080624,2,21.2,504.08
CZ-Zlu,Zlutice,20080624,3,20.7,503.08
CZ-Zlu,Zlutice,20080624,4,20.1,502.08
CZ-Zlu,Zlutice,20080624,5,17.8,501.08
CZ-Zlu,Zlutice,20080624,6,16.4,500.08
CZ-Zlu,Zlutice,20080624,7,15.1,499.08
CZ-Zlu,Zlutice,20080624,8,14.2,498.08
CZ-Zlu,Zlutice,20080624,9,12.9,497.08
CZ-Zlu,Zlutice,20080624,10,12.1,496.08
CZ-Zlu,Zlutice,20080624,11,11.4,495.08
CZ-Zlu,Zlutice,20080624,12,10.9,494.08
CZ-Zlu,Zlutice,20080624,13,10.7,493.08
CZ-Zlu,Zlutice,20080624,14,10.5,492.08
CZ-Zlu,Zlutice,20080624,15,10.3,491.08
CZ-Zlu,Zlutice,20080624,16,10.2,490.08
CZ-Zlu,Zlutice,20080624,17,10,489.08
CZ-Zlu,Zlutice,20080624,18,9.9,488.08
CZ-Zlu,Zlutice,20080624,19,9.8,487.08
CZ-Zlu,Zlutice,20080625,0.3,22,505.75
CZ-Zlu,Zlutice,20080626,0.3,22,505.76
CZ-Zlu,Zlutice,20080627,0.3,22,505.76
CZ-Zlu,Zlutice,20080628,0.3,22.2,505.74
CZ-Zlu,Zlutice,20080629,0.3,22.1,505.72
CZ-Zlu,Zlutice,20080630,0.3,22,505.69
CZ-Zlu,Zlutice,20080701,0.3,22,505.67
CZ-Zlu,Zlutice,20080702,0.3,23,505.64
CZ-Zlu,Zlutice,20080703,0.3,23,505.61
CZ-Zlu,Zlutice,20080704,0.3,23,505.58
CZ-Zlu,Zlutice,20080705,0.3,22.4,505.54
CZ-Zlu,Zlutice,20080706,0.3,22.5,505.51
CZ-Zlu,Zlutice,20080707,0.3,22,505.49
CZ-Zlu,Zlutice,20080708,0.3,22,505.46
CZ-Zlu,Zlutice,20080709,0.3,22,505.43
CZ-Zlu,Zlutice,20080710,0.3,22,505.41
CZ-Zlu,Zlutice,20080711,0.3,23,505.38
CZ-Zlu,Zlutice,20080712,0.3,21.6,505.35
CZ-Zlu,Zlutice,20080713,0.3,21.4,505.32
CZ-Zlu,Zlutice,20080714,0.3,21,505.32
CZ-Zlu,Zlutice,20080715,0.3,21,505.3
